# ion_class=K, nodes=619, copies_total=2048
node_id,name,ion_class,copies,unique_ids
2385,123623_HH_traub-ID-1,K,2,123623_HH_traub-ID-1;223649_HH_traub-ID-1
2391,223649_IM_cortex-ID-2,K,1,223649_IM_cortex-ID-2
2392,64296_kO-ID-1,K,2,64296_kO-ID-1;223649_kO-ID-1
2400,223649_kslowtab-ID-2,K,1,223649_kslowtab-ID-2
2404,223649_kfasttab-ID-2,K,1,223649_kfasttab-ID-2
2405,223649_kA-ID-2,K,1,223649_kA-ID-2
2408,223649_kdtx-ID-1,K,1,223649_kdtx-ID-1
2414,150288_kdrinter-ID-1,K,3,150288_kdrinter-ID-1;223649_kdrinter-ID-1;247968_kdrinter-ID-1
2440,223649_kdrca1DA-ID-2,K,2,223649_kdrca1DA-ID-2;247968_kdrca1DA-ID-1
2445,223649_im-ID-2,K,2,223649_im-ID-2;247968_im-ID-1
2447,223649_km-ID-2,K,1,223649_km-ID-2
2452,223649_kaprox-ID-4,K,1,223649_kaprox-ID-4
2453,223649_kdrca1-ID-4,K,1,223649_kdrca1-ID-4
2455,223649_kd-ID-2,K,1,223649_kd-ID-2
2457,48332_kpkj-ID-1,K,1,48332_kpkj-ID-1
2473,146030_Kdr_ChannelML-ID-1,K,1,146030_Kdr_ChannelML-ID-1
2474,146030_KA_ChannelML-ID-1,K,1,146030_KA_ChannelML-ID-1
2497,123453_Kv4-ID-1,K,1,123453_Kv4-ID-1
2498,123453_Kv1-ID-1,K,1,123453_Kv1-ID-1
2500,123453_Kv3-ID-1,K,1,123453_Kv3-ID-1
2521,136715_hh_Cp_scaled-ID-1,K,1,136715_hh_Cp_scaled-ID-1
2522,136715_hh_Ca_scaled-ID-1,K,1,136715_hh_Ca_scaled-ID-1
2523,136715_hh_Cs_scaled-ID-1,K,1,136715_hh_Cs_scaled-ID-1
2525,128079_hhmfb-ID-1,K,2,128079_hhmfb-ID-1;267617_hhmfb-ID-1
2527,128079_KIn-ID-1,K,2,128079_KIn-ID-1;267617_KIn-ID-1
2558,124043_hh3-ID-1,K,3,124043_hh3-ID-1;139150_hh3-ID-1;146565_hh3-ID-1
2580,115356_kdr-ID-1,K,1,115356_kdr-ID-1
2582,105385_kv1_gp-ID-1,K,3,105385_kv1_gp-ID-1;183949_kv1_gp-ID-1;217882_kv1_gp-ID-1
2590,151825_kslow-ID-1,K,1,151825_kslow-ID-1
2593,151825_kfast-ID-1,K,1,151825_kfast-ID-1
2610,124043_kdf-ID-1,K,1,124043_kdf-ID-1
2613,20756_kdr-ID-1,K,2,20756_kdr-ID-1;124043_kdr2-ID-1
2618,3263_borgka-ID-1,K,2,3263_borgka-ID-1;266823_borgka-ID-1
2626,20015_kdrs-ID-1,K,1,20015_kdrs-ID-1
2627,20015_kdrf-ID-1,K,1,20015_kdrf-ID-1
2628,20015_ka-ID-1,K,1,20015_ka-ID-1
2659,114685_KDRs-ID-1,K,1,114685_KDRs-ID-1
2661,114685_KDRf-ID-1,K,1,114685_KDRf-ID-1
2664,51022_fh-ID-1,K,1,51022_fh-ID-1
2679,154732_km-ID-1,K,1,154732_km-ID-1
2702,52034_kdr-ID-1,K,2,52034_kdr-ID-1;113732_kdr-ID-1
2706,52034_kdrp-ID-1,K,1,52034_kdrp-ID-1
2721,19591_Kdr_chan-ID-1,K,1,19591_Kdr_chan-ID-1
2728,19591_Ka_chan-ID-1,K,1,19591_Ka_chan-ID-1
2735,3793_kd-ID-1,K,1,3793_kd-ID-1
2736,87546_ks-ID-1,K,2,87546_ks-ID-1;170030_ks-ID-1
2742,144385_kv-ID-1,K,3,144385_kv-ID-1;266802_0_kv-ID-6;266802_0_kv-ID-1
2775,125385_skm-ID-1,K,1,125385_skm-ID-1
2776,125385_skaprox-ID-1,K,1,125385_skaprox-ID-1
2784,125385_skv-ID-1,K,1,125385_skv-ID-1
2789,83547_hh3-ID-1,K,1,83547_hh3-ID-1
2799,144526_Kv7-ID-1,K,21,144526_Kv7-ID-1;223955_Kv7-ID-13;223955_Kv7-ID-5;223955_Kv7-ID-7;223955_Kv7-ID-20;223955_Kv7-ID-8;223955_Kv7-ID-17;223955_Kv7-ID-2;223955_Kv7-ID-18;223955_Kv7-ID-4;223955_Kv7-ID-19;223955_Kv7-ID-16;223955_Kv7-ID-11;223955_Kv7-ID-6;223955_Kv7-ID-14;223955_Kv7-ID-3;223955_Kv7-ID-12;223955_Kv7-ID-10;223955_Kv7-ID-15;223955_Kv7-ID-1;223955_Kv7-ID-9
2806,144526_Kv1_axonal-ID-1,K,21,144526_Kv1_axonal-ID-1;223955_Kv1_axonal-ID-8;223955_Kv1_axonal-ID-19;223955_Kv1_axonal-ID-6;223955_Kv1_axonal-ID-7;223955_Kv1_axonal-ID-18;223955_Kv1_axonal-ID-5;223955_Kv1_axonal-ID-14;223955_Kv1_axonal-ID-17;223955_Kv1_axonal-ID-20;223955_Kv1_axonal-ID-11;223955_Kv1_axonal-ID-1;223955_Kv1_axonal-ID-16;223955_Kv1_axonal-ID-3;223955_Kv1_axonal-ID-10;223955_Kv1_axonal-ID-2;223955_Kv1_axonal-ID-13;223955_Kv1_axonal-ID-9;223955_Kv1_axonal-ID-15;223955_Kv1_axonal-ID-4;223955_Kv1_axonal-ID-12
2876,21329_nethhwbm-ID-1,K,1,21329_nethhwbm-ID-1
2901,118631_wb-ID-1,K,1,118631_wb-ID-1
2913,62673_kdersej-ID-1,K,1,62673_kdersej-ID-1
2925,184139_KdBG40-ID-1,K,1,184139_KdBG40-ID-1
2928,184139_Kdr-ID-1,K,1,184139_Kdr-ID-1
2929,184139_KaProx-ID-1,K,1,184139_KaProx-ID-1
2944,22203_km-ID-1,K,9,22203_km-ID-1;22203_km-ID-2;83344_km-ID-1;20212_Mykca-ID-1;108459_km-ID-1;138321_km-ID-1;266844_km-ID-2;266844_km-ID-1;266844_km-ID-3
2948,39949_kir2-ID-1,K,1,39949_kir2-ID-1
2949,39949_ksi-ID-1,K,1,39949_ksi-ID-1
2967,19747_BKDNaDR-ID-1,K,2,19747_BKDNaDR-ID-1;19746_BKDNaDR-ID-1
2969,146026_kslow-ID-1,K,1,146026_kslow-ID-1
2970,146026_IKM-ID-1,K,1,146026_IKM-ID-1
2975,146026_kfast-ID-1,K,1,146026_kfast-ID-1
2987,87585_ichanWT2005-ID-1,K,1,87585_ichanWT2005-ID-1
2988,87585_ichanR859C1-ID-1,K,1,87585_ichanR859C1-ID-1
2992,144520_ito-ID-1,K,1,144520_ito-ID-1
2998,144520_ikd-ID-1,K,1,144520_ikd-ID-1
2999,144520_ik1-ID-1,K,1,144520_ik1-ID-1
3034,144385_km-ID-1,K,1,144385_km-ID-1
3043,225080_kdr-ID-1,K,2,225080_kdr-ID-1;240960_kdr-ID-1
3049,225080_kap-ID-1,K,2,225080_kap-ID-1;240960_kap-ID-1
3051,225080_kad-ID-1,K,2,225080_kad-ID-1;240960_kad-ID-1
3066,141063_dr-ID-1,K,1,141063_dr-ID-1
3070,141063_sdsr-ID-1,K,1,141063_sdsr-ID-1
3072,144511_HH2-ID-1,K,1,144511_HH2-ID-1
3076,116956_emdk-ID-1,K,1,116956_emdk-ID-1
3081,143100_KCNQ-ID-1,K,3,143100_KCNQ-ID-1;183949_KCNQ-ID-1;267669_KCNQ-ID-1
3082,183949_km_hu-ID-1,K,1,183949_km_hu-ID-1
3083,207695_kleak-ID-1,K,1,207695_kleak-ID-1
3087,207695_kslow-ID-1,K,1,207695_kslow-ID-1
3091,207695_kfast-ID-1,K,1,207695_kfast-ID-1
3106,124063_Rod_Kx-ID-1,K,1,124063_Rod_Kx-ID-1
3112,124063_Rod_Kv-ID-1,K,1,124063_Rod_Kv-ID-1
3114,124063_A2hh_k-ID-1,K,1,124063_A2hh_k-ID-1
3118,83523_kfast-ID-1,K,1,83523_kfast-ID-1
3119,83523_kv-ID-1,K,1,83523_kv-ID-1
3135,93321_kd-ID-1,K,1,93321_kd-ID-1
3136,93321_ka-ID-1,K,1,93321_ka-ID-1
3145,143719_km-ID-1,K,2,143719_km-ID-1;147757_km-ID-1
3153,143719_kaprox-ID-1,K,2,143719_kaprox-ID-1;147757_kaprox-ID-1
3156,143719_kadist-ID-1,K,2,143719_kadist-ID-1;147757_kadist-ID-1
3159,19746_M99Ka-ID-1,K,1,19746_M99Ka-ID-1
3175,153196_km-ID-1,K,1,153196_km-ID-1
3182,153196_kv-ID-1,K,1,153196_kv-ID-1
3186,108458_Ka-ID-1,K,1,108458_Ka-ID-1
3200,37819_HH2-ID-1,K,3,37819_HH2-ID-1;116862_HH2-ID-1;267511_HH2-ID-1
3203,37819_kl-ID-1,K,2,37819_kl-ID-1;267511_kl-ID-1
3239,37819_km-ID-1,K,1,37819_km-ID-1
3240,37819_ntia-ID-1,K,1,37819_ntia-ID-1
3246,37819_kdr-ID-1,K,1,37819_kdr-ID-1
3247,37819_tia-ID-1,K,1,37819_tia-ID-1
3250,37819_kmbg-ID-1,K,1,37819_kmbg-ID-1
3259,37819_kv-ID-1,K,1,37819_kv-ID-1
3263,105385_kv4_gp-ID-1,K,1,105385_kv4_gp-ID-1
3265,105385_kv2_gp-ID-1,K,2,105385_kv2_gp-ID-1;122329_kv2_gp-ID-1
3268,105385_kcnq_gp-ID-1,K,2,105385_kcnq_gp-ID-1;122329_kcnq_gp-ID-1
3273,105385_kir2_gp-ID-1,K,1,105385_kir2_gp-ID-1
3274,105385_kv3_gp-ID-1,K,2,105385_kv3_gp-ID-1;122329_kv3_gp-ID-1
3276,105385_kleak_gp-ID-1,K,1,105385_kleak_gp-ID-1
3285,53569_Kslow-ID-1,K,1,53569_Kslow-ID-1
3293,143100_Kv2-ID-1,K,2,143100_Kv2-ID-1;267669_Kv2-ID-1
3294,143100_Kv3-ID-1,K,2,143100_Kv3-ID-1;267669_Kv3-ID-1
3295,143100_Kv4f-ID-1,K,2,143100_Kv4f-ID-1;267669_Kv4f-ID-1
3298,143100_Kv4s-ID-1,K,2,143100_Kv4s-ID-1;267669_Kv4s-ID-1
3303,8115_IKd_traub-ID-1,K,1,8115_IKd_traub-ID-1
3304,8115_IM-ID-1,K,1,8115_IM-ID-1
3305,3682_hh3-ID-1,K,1,3682_hh3-ID-1
3340,181967_kaprox-ID-1,K,1,181967_kaprox-ID-1
3344,181967_km2-ID-1,K,1,181967_km2-ID-1
3349,3342_kd-ID-1,K,2,3342_kd-ID-1;136026_kd-ID-1
3383,98017_hhPyr-ID-1,K,1,98017_hhPyr-ID-1
3389,98017_IKa-ID-1,K,1,98017_IKa-ID-1
3391,98017_IKs-ID-1,K,1,98017_IKs-ID-1
3397,98017_hhI-ID-1,K,1,98017_hhI-ID-1
3401,187604_ch_KvAdistp-ID-1,K,1,187604_ch_KvAdistp-ID-1
3405,187604_ch_KvAolm-ID-1,K,1,187604_ch_KvAolm-ID-1
3409,187604_ch_Kdrp-ID-1,K,1,187604_ch_Kdrp-ID-1
3411,187604_ch_KvAproxp-ID-1,K,1,187604_ch_KvAproxp-ID-1
3431,3488_kargc-ID-1,K,1,3488_kargc-ID-1
3433,127992_HHmicro-ID-1,K,1,127992_HHmicro-ID-1
3445,225080_km2-ID-1,K,1,225080_km2-ID-1
3447,121259_kdrca12-ID-1,K,1,121259_kdrca12-ID-1
3453,121259_kaprox2-ID-1,K,1,121259_kaprox2-ID-1
3463,144054_kdrmt-ID-1,K,1,144054_kdrmt-ID-1
3465,144054_kamt-ID-1,K,1,144054_kamt-ID-1
3472,144490_km-ID-1,K,1,144490_km-ID-1
3479,144490_hha2-ID-1,K,1,144490_hha2-ID-1
3480,144490_hha_old-ID-1,K,1,144490_hha_old-ID-1
3484,144490_kaprox-ID-1,K,1,144490_kaprox-ID-1
3486,144490_kadist-ID-1,K,1,144490_kadist-ID-1
3515,118986_kmtwt-ID-1,K,1,118986_kmtwt-ID-1
3516,118986_kmquad-ID-1,K,1,118986_kmquad-ID-1
3519,206400_km-ID-1,K,1,206400_km-ID-1
3522,206400_kdrca1-ID-1,K,1,206400_kdrca1-ID-1
3525,139654_kml-ID-1,K,1,139654_kml-ID-1
3527,139654_klt-ID-1,K,1,139654_klt-ID-1
3534,140462_IKt3-ID-1,K,1,140462_IKt3-ID-1
3535,140462_IKt1m4h-ID-1,K,1,140462_IKt1m4h-ID-1
3536,140462_Ikt2m2h-ID-1,K,1,140462_Ikt2m2h-ID-1
3552,185332_kleak-ID-1,K,1,185332_kleak-ID-1
3556,185332_kslow-ID-1,K,1,185332_kslow-ID-1
3560,185332_kfast-ID-1,K,2,185332_kfast-ID-1;225086_kfast-ID-1
3564,139653_SKv3_1-ID-1,K,1,139653_SKv3_1-ID-1
3571,139653_K_Tst-ID-1,K,1,139653_K_Tst-ID-1
3572,139653_Im-ID-1,K,1,139653_Im-ID-1
3575,139653_K_Pst-ID-1,K,1,139653_K_Pst-ID-1
3581,127507_newhh3-ID-1,K,1,127507_newhh3-ID-1
3633,3670_HH2-ID-1,K,1,3670_HH2-ID-1
3649,125857_kdr-ID-1,K,1,125857_kdr-ID-1
3655,125857_kaf-ID-1,K,1,125857_kaf-ID-1
3669,3648_kdrmt-ID-1,K,1,3648_kdrmt-ID-1
3670,3648_kamt-ID-1,K,1,3648_kamt-ID-1
3675,148094_kv72wt73wt-ID-1,K,2,148094_kv72wt73wt-ID-1;170030_kv72wt73wt-ID-1
3676,170030_kv72wt73wtR201C-ID-1,K,1,170030_kv72wt73wtR201C-ID-1
3686,140038_kdr7-ID-1,K,1,140038_kdr7-ID-1
3687,140038_shift_hh_6-ID-1,K,1,140038_shift_hh_6-ID-1
3695,74298_KDR-ID-1,K,1,74298_KDR-ID-1
3698,74298_Kv31-ID-1,K,1,74298_Kv31-ID-1
3724,148094_kv72wt73wt72R213Q-ID-1,K,1,148094_kv72wt73wt72R213Q-ID-1
3725,148094_kv72wt73wt72R213W-ID-1,K,1,148094_kv72wt73wt72R213W-ID-1
3729,217783_KA_iAMC_ChannelML-ID-1,K,1,217783_KA_iAMC_ChannelML-ID-1
3731,217783_Kdr_iAMC_Fig10Hii_ChannelML-ID-1,K,1,217783_Kdr_iAMC_Fig10Hii_ChannelML-ID-1
3733,217783_Kdr_iAMC_ChannelML-ID-1,K,1,217783_Kdr_iAMC_ChannelML-ID-1
3822,147460_AXNODE-ID-1,K,2,147460_AXNODE-ID-1;147460_AXNODE-ID-2
3825,140828_inwardrect-ID-1,K,1,140828_inwardrect-ID-1
3832,86537_kdr-ID-1,K,1,86537_kdr-ID-1
3846,3434_khh-ID-1,K,1,3434_khh-ID-1
3849,3434_khva-ID-1,K,1,3434_khva-ID-1
3850,3434_klva-ID-1,K,1,3434_klva-ID-1
3851,144482_kasoma-ID-1,K,1,144482_kasoma-ID-1
3852,20756_km-ID-1,K,2,20756_km-ID-1;144482_km-ID-1
3857,144482_k2soma-ID-1,K,1,144482_k2soma-ID-1
3858,144482_kdr-ID-1,K,1,144482_kdr-ID-1
3867,144482_k2-ID-1,K,1,144482_k2-ID-1
3869,20756_ka-ID-1,K,2,20756_ka-ID-1;144482_ka-ID-1
3870,144482_kdrsoma-ID-1,K,1,144482_kdrsoma-ID-1
3873,110560_potassium-ID-1,K,1,110560_potassium-ID-1
3910,150288_kdrca1DA-ID-1,K,1,150288_kdrca1DA-ID-1
3923,150288_im-ID-1,K,1,150288_im-ID-1
3937,3800_ito-ID-1,K,1,3800_ito-ID-1
3943,3800_ikur-ID-1,K,1,3800_ikur-ID-1
3948,3800_ikr-ID-1,K,1,3800_ikr-ID-1
3949,3800_iks-ID-1,K,1,3800_iks-ID-1
3950,3800_ik1-ID-1,K,1,3800_ik1-ID-1
3952,114355_G_kaprox-ID-1,K,2,114355_G_kaprox-ID-1;114355_G_kaprox-ID-2
3955,114355_M_kadist-ID-1,K,2,114355_M_kadist-ID-1;114355_M_kadist-ID-2
3960,114355_M_kaprox-ID-1,K,2,114355_M_kaprox-ID-1;114355_M_kaprox-ID-2
3964,114355_M_kdr-ID-1,K,2,114355_M_kdr-ID-1;114355_M_kdr-ID-2
3969,114355_G_kdr-ID-1,K,2,114355_G_kdr-ID-1;114355_G_kdr-ID-2
3983,3493_kdr_moto-ID-1,K,1,3493_kdr_moto-ID-1
3984,3493_ka_moto-ID-1,K,1,3493_ka_moto-ID-1
3987,87473_fn-ID-1,K,1,87473_fn-ID-1
3991,87473_ka-ID-1,K,1,87473_ka-ID-1
3994,155796_kdr-ID-1,K,1,155796_kdr-ID-1
3998,155796_ka-ID-1,K,1,155796_ka-ID-1
4016,3807_pcell-ID-1,K,1,3807_pcell-ID-1
4022,150446_KdrTraub1994ax-ID-1,K,1,150446_KdrTraub1994ax-ID-1
4024,150446_KaTraub1994-ID-1,K,1,150446_KaTraub1994-ID-1
4028,150446_KdrTraub1994sd-ID-1,K,1,150446_KdrTraub1994sd-ID-1
4033,51196_grc_kir-ID-1,K,1,51196_grc_kir-ID-1
4034,51196_grg_kv-ID-1,K,1,51196_grg_kv-ID-1
4040,51196_grc_ka-ID-1,K,1,51196_grc_ka-ID-1
4048,51196_grg_km-ID-1,K,1,51196_grg_km-ID-1
4065,116862_kdr2-ID-1,K,2,116862_kdr2-ID-1;136095_kdr2-ID-1
4067,116862_kmbg-ID-1,K,2,116862_kmbg-ID-1;136095_kmbg-ID-1
4075,116862_nthh-ID-1,K,2,116862_nthh-ID-1;136095_nthh-ID-1
4089,53869_kLT_VCN2003-ID-1,K,1,53869_kLT_VCN2003-ID-1
4091,53869_kHT_VCN2003-ID-1,K,1,53869_kHT_VCN2003-ID-1
4100,98005_kcnq_ch-ID-1,K,1,98005_kcnq_ch-ID-1
4102,98005_kv2_ch-ID-1,K,1,98005_kv2_ch-ID-1
4104,98005_kv4_ch-ID-1,K,1,98005_kv4_ch-ID-1
4108,98005_kir2_ch-ID-1,K,1,98005_kir2_ch-ID-1
4153,87284_kadist-ID-1,K,1,87284_kadist-ID-1
4156,150621_Km-ID-1,K,2,150621_Km-ID-1;150556_Km-ID-1
4157,150621_KAfm-ID-1,K,2,150621_KAfm-ID-1;150556_KAfm-ID-1
4159,150621_KAsm-ID-1,K,2,150621_KAsm-ID-1;150556_KAsm-ID-1
4160,150621_Krpm-ID-1,K,2,150621_Krpm-ID-1;150556_Krpm-ID-1
4163,150621_Kirm-ID-1,K,1,150621_Kirm-ID-1
4165,185328_hhkchan-ID-1,K,1,185328_hhkchan-ID-1
4166,185328_HHMkchan-ID-1,K,1,185328_HHMkchan-ID-1
4182,64212_kavn-ID-1,K,1,64212_kavn-ID-1
4192,136095_A-ID-1,K,1,136095_A-ID-1
4205,123927_kslow-ID-1,K,1,123927_kslow-ID-1
4207,147461_HH2-ID-1,K,1,147461_HH2-ID-1
4228,3808_HH2-ID-1,K,1,3808_HH2-ID-1
4229,3808_HH1-ID-1,K,1,3808_HH1-ID-1
4267,126637_KM-ID-1,K,1,126637_KM-ID-1
4270,126637_Kh-ID-1,K,1,126637_Kh-ID-1
4271,126637_Khcvode-ID-1,K,1,126637_Khcvode-ID-1
4276,126637_KDcvode-ID-1,K,1,126637_KDcvode-ID-1
4279,126637_KAcvode-ID-1,K,1,126637_KAcvode-ID-1
4283,126637_Khh-ID-1,K,1,126637_Khh-ID-1
4284,126637_KD-ID-1,K,1,126637_KD-ID-1
4286,126637_KA-ID-1,K,1,126637_KA-ID-1
4287,126637_Khhcvode-ID-1,K,1,126637_Khhcvode-ID-1
4289,126637_KMcvode-ID-1,K,1,126637_KMcvode-ID-1
4303,8284_ichan-ID-1,K,1,8284_ichan-ID-1
4392,127388_pSTN-ID-1,K,2,127388_pSTN-ID-1;262046_pSTN-ID-1
4395,127388_pGPeA-ID-1,K,2,127388_pGPeA-ID-1;262046_pGPeA-ID-1
4436,3342_kd-ID-2,K,1,3342_kd-ID-2
4456,54903_km-ID-1,K,1,54903_km-ID-1
4461,54903_kv-ID-1,K,1,54903_kv-ID-1
4466,82849_iks-ID-1,K,1,82849_iks-ID-1
4499,122329_kv4_gp-ID-1,K,1,122329_kv4_gp-ID-1
4506,122329_kv1_gp-ID-1,K,1,122329_kv1_gp-ID-1
4535,35358_kdr-ID-1,K,1,35358_kdr-ID-1
4542,37857_kht-ID-1,K,1,37857_kht-ID-1
4543,37857_ka-ID-1,K,1,37857_ka-ID-1
4545,37857_klt-ID-1,K,1,37857_klt-ID-1
4566,84589_km-ID-1,K,1,84589_km-ID-1
4569,84589_kk-ID-1,K,1,84589_kk-ID-1
4576,84589_kaprox-ID-1,K,1,84589_kaprox-ID-1
4577,84589_kd-ID-1,K,1,84589_kd-ID-1
4579,84589_kadist-ID-1,K,1,84589_kadist-ID-1
4595,83590_hh_in-ID-1,K,1,83590_hh_in-ID-1
4597,114047_hh-ID-1,K,1,114047_hh-ID-1
4633,144502_kdr-ID-1,K,1,144502_kdr-ID-1
4645,97756_KChannel-ID-1,K,1,97756_KChannel-ID-1
4649,145672_Kv4_csiosi-ID-1,K,1,145672_Kv4_csiosi-ID-1
4650,145672_Kv4_csi-ID-1,K,1,145672_Kv4_csi-ID-1
4651,3344_kadg-ID-1,K,1,3344_kadg-ID-1
4659,117207_kadist-ID-1,K,1,117207_kadist-ID-1
4681,20212_hh3-ID-1,K,1,20212_hh3-ID-1
4690,20212_hha-ID-1,K,1,20212_hha-ID-1
4695,20212_kdr-ID-1,K,1,20212_kdr-ID-1
4704,20212_kdr_inac-ID-1,K,1,20212_kdr_inac-ID-1
4705,20212_kdrca1-ID-1,K,1,20212_kdrca1-ID-1
4708,20212_hh3_flei-ID-1,K,1,20212_hh3_flei-ID-1
4712,20212_borgkm-ID-1,K,1,20212_borgkm-ID-1
4749,62266_B_DR-ID-1,K,1,62266_B_DR-ID-1
4750,62266_B_A-ID-1,K,1,62266_B_A-ID-1
4765,141272_hh2F-ID-1,K,1,141272_hh2F-ID-1
4768,141272_hhdet-ID-1,K,1,141272_hhdet-ID-1
4769,141272_hh58CW-ID-1,K,1,141272_hh58CW-ID-1
4770,141272_hh2CW-ID-1,K,1,141272_hh2CW-ID-1
4775,150556_Kirm-ID-1,K,1,150556_Kirm-ID-1
4816,37856_pyr-ID-1,K,1,37856_pyr-ID-1
